GREEN,RED,IR
1356231,1516810,1973390
1356103,1516728,1971714
1356103,1516512,1973617
1355847,1516401,1973739
1355787,1516115,1973491
1355833,1515707,1974447
1355903,1515597,1974433
1355957,1515365,1974588
1355603,1515416,1974395
1355819,1515499,1974173
1355921,1515281,1973782
1356060,1515191,1974694
1355839,1515174,1974694
1355608,1514536,1974477
1355392,1513884,1974015
1355370,1513658,1974347
1355522,1513794,1975920
1355564,1513826,1974591
1355376,1512996,1975489
1355441,1513239,1975129
1355389,1513039,1976192
1355170,1513422,1974525
1355421,1512716,1974669
1355119,1512630,1974942
1354745,1511977,1975320
1354745,1512185,1975777
1354919,1512315,1975761
1354578,1511693,1975914
1354874,1511621,1976862
1354831,1511306,1976366
1354864,1510592,1976117
1354466,1512149,1974954
1354574,1512820,1976302
1354523,1512786,1974860
1354622,1513035,1976475
1354550,1513677,1976715
1354381,1513047,1976535
1354463,1513718,1976794
1354379,1515493,1976295
1354328,1516243,1976517
1354340,1516751,1975644
1354471,1517153,1976063
1354148,1517549,1978215
1354125,1518846,1976859
1353871,1519382,1975539
1354220,1520170,1977814
1354255,1521382,1977652
1354460,1525635,1977312
1354582,1529744,1977675
1354940,1532425,1977401
1355007,1533109,1978008
1354723,1534373,1978235
1354909,1535092,1979133
1355138,1535289,1978437
1355075,1535990,1977317
1354951,1536179,1977498
1354833,1536156,1977743
1354895,1533840,1978275
1354902,1528475,1978985
1354941,1524288,1978098
1354718,1521017,1977822
1354663,1516983,1978748
1354212,1514137,1979293
1354646,1513812,1979732
1354657,1513365,1978610
1354526,1514213,1978714
1354282,1515119,1977912
1354163,1516489,1979647
1354244,1518088,1978794
1354018,1519808,1979655
1354162,1521431,1980700
1354329,1525853,1979854
1354014,1526404,1979551
1354101,1524077,1979275
1354088,1522261,1980768
1354111,1522115,1979481
1354041,1521724,1978595
1354077,1521654,1979610
1354135,1521368,1980089
1353894,1521525,1979495
1353800,1521776,1979016
1353680,1521774,1978943
1353746,1522214,1978106
1353800,1522943,1979050
1353832,1522842,1979554
1353685,1521164,1978620
1353536,1520121,1979367
1353544,1519741,1978612
1353473,1519917,1980037
1353524,1520095,1979469
1353541,1519369,1979001
1353528,1519105,1979486
1353629,1518798,1979273
1353497,1518589,1978652
1353456,1517313,1978445
1353120,1516161,1977717
1353114,1515482,1979901
1353078,1515111,1979423
1353128,1514319,1979105
1353133,1514013,1980896
1352823,1512868,1981271
1352970,1510942,1979561
1352442,1510367,1980471
1352495,1510310,1978472
1352704,1510423,1980807
