GREEN,RED,IR
1355683,648670,1159469
1355536,648662,1158212
1355557,648882,1157006
1355518,648928,1156094
1355518,649037,1155084
1355540,649100,1154039
1355648,649556,1153307
1355616,649952,1151835
1355614,649847,1150050
1355428,650018,1148599
1355611,650008,1147597
1355442,649797,1146450
1355611,649409,1146557
1355598,649188,1147505
1355620,649025,1147952
1355592,648842,1147565
1355614,649043,1146710
1355764,649364,1146799
1355773,649518,1147143
1355991,650079,1148050
1356224,650428,1149214
1355971,650803,1150601
1355947,651060,1151298
1356030,651149,1151906
1356227,651201,1151793
1356132,651187,1151639
1355956,651096,1151375
1355956,651177,1151413
1355714,651289,1151281
1355908,651622,1152166
1355952,651655,1153121
1356141,651587,1153750
1355934,651825,1153915
1355981,652577,1154370
1356079,653104,1154120
1356176,653712,1153437
1356285,654331,1152050
1356341,654364,1152050
1356325,653965,1151980
1355981,653554,1152136
1356401,653191,1152603
1356460,653059,1152991
1356843,653004,1153514
1356769,652888,1153512
1356580,652898,1153074
1356404,652890,1152564
1356603,652760,1152486
1356685,652380,1152720
1356730,652252,1153430
1356730,652014,1153671
1356430,651761,1154131
1356709,651800,1155071
1356668,651944,1156705
1356627,652176,1157384
1356693,652270,1157147
1356798,652455,1156800
1356879,652849,1156470
1356877,652739,1156049
1356961,652471,1155747
1357044,652321,1155857
1357021,651935,1156919
1356982,651520,1157769
1356923,651414,1158516
1357187,651176,1158330
1356980,651126,1157722
1357406,651226,1156756
1357487,651531,1156156
1357449,651959,1156286
1357216,652473,1156544
1357570,652825,1156860
1357599,652952,1156888
1357480,652879,1156366
1357033,652749,1155962
1357033,652460,1155399
1357361,652407,1154759
1357225,652433,1153638
1357347,652407,1152907
1357457,652384,1152389
1357509,652410,1152540
1357551,652124,1152432
1357710,651818,1151853
1357619,651288,1151081
1357827,650743,1150217
1357519,650520,1149836
1357560,650298,1150636
1357439,650154,1151331
1357767,650094,1152131
1357796,650003,1152719
1357980,650224,1152844
1357982,650450,1152680
1357986,650631,1152268
1357662,651076,1151654
1357912,651531,1151603
1357742,651244,1151537
1357777,650959,1150774
1357777,650420,1149816
1357473,650070,1149706
1357609,649870,1150170
1357713,650059,1150555
1357812,650044,1150904
1357798,650178,1151243
1357786,650238,1151329
1357629,649992,1150565
1357629,649861,1149736
1357651,649732,1149522
1357713,649503,1148849
1357657,649313,1148324
1357711,649226,1148111
1357426,649308,1148180
1357651,649126,1148291
1357810,649003,1148460
1358189,648589,1147910
1357987,648281,1147160
1358038,647804,1146353
1357893,647675,1146182
1357997,647343,1145747
1357850,647468,1145399
1357721,647383,1144872
1357721,647244,1144217
1357399,647204,1143416
1357736,647141,1143417
1357692,647035,1143173
1357636,646949,1142403
1357512,646510,1141964
1357661,646453,1142363
1357635,646390,1142833
1357708,646512,1142355
1357631,646678,1142061
1357670,646860,1141715
1357654,646926,1141364
1357603,646857,1141135
1357510,646885,1141244
1357618,646789,1141031
1357651,646823,1140059
1357836,646845,1139050
1357742,646739,1138603
1357795,646518,1138534
1357790,646553,1138559
1357836,646732,1138653
1357787,646955,1137823
1357573,646992,1136983
1357573,646877,1137235
1357436,646628,1137686
1357620,646516,1138402
1357455,646588,1138703
1357657,646496,1139470
1357521,646422,1139840
1357620,646638,1140736
1357579,646919,1143422
1357619,647013,1143422
1357422,647114,1144171
1357689,646973,1145022
1357724,646868,1145614
1357441,646595,1145722
1357400,646671,1145368
1357803,646535,1145018
1357916,646732,1144835
1358297,646986,1144000
1357863,647066,1143035
1358084,647257,1141883
1357953,647449,1140569
