GREEN,RED,IR
1458988,1672921,1684569
1459591,1672782,1683395
1459715,1672301,1683350
1460201,1672501,1681698
1460173,1672692,1680955
1460473,1672873,1679969
1460473,1673661,1679975
1460904,1674257,1681284
1461481,1674576,1681265
1461922,1674317,1681363
1462300,1673439,1681413
1462728,1672350,1681045
1463471,1670062,1681351
1463765,1668414,1681200
1463740,1665626,1683405
1463043,1662339,1685377
1459062,1648220,1685589
1453204,1634623,1686597
1448663,1629411,1687154
1446130,1629907,1687960
1445469,1629425,1689225
1445123,1628847,1689975
1444368,1627998,1690050
1444319,1627438,1691343
1443833,1628218,1692380
1443220,1628737,1693141
1442683,1629727,1694892
1442796,1630555,1695724
1442700,1631944,1697500
1442704,1632898,1699153
1442570,1633149,1699990
1442667,1633157,1700092
1442310,1633078,1700024
1442225,1632725,1699447
1442117,1633746,1699863
1441998,1634866,1699158
1442203,1635877,1699967
1442095,1636928,1701560
1441796,1637788,1702553
1441831,1638350,1703533
1441888,1638842,1703470
1441824,1639339,1703423
1441724,1639714,1702232
1441724,1639834,1702640
1442074,1639817,1701712
1441952,1640144,1701264
1442597,1640698,1699394
1442755,1641027,1699067
1443011,1641077,1698723
1443843,1643734,1698322
1444156,1645282,1699597
1444621,1646045,1700687
1445087,1647083,1699507
1445256,1647430,1699384
1445508,1647699,1699478
1445856,1647962,1697563
1446082,1648550,1694107
1446565,1648706,1689333
1447052,1649330,1683118
1447584,1650001,1676535
1447934,1650334,1670216
1448218,1650541,1670579
1448712,1650776,1671438
1448903,1651104,1672301
1449043,1651173,1673797
1449043,1650728,1677005
