GREEN,RED,IR
1548429,1261373,1695572
1547999,1262583,1696311
1547851,1265593,1696668
1547126,1267961,1697705
1545916,1270400,1698049
1545941,1271644,1700227
1545520,1272721,1700832
1545490,1273862,1703828
1545265,1275366,1704523
1545025,1276361,1704293
1544578,1277316,1703085
1544515,1280222,1701459
1544435,1279964,1700258
1544294,1278511,1700316
1544185,1279785,1700915
1543927,1281873,1702499
1543499,1283282,1705743
1543807,1283471,1707928
1543728,1283029,1711748
1543703,1282807,1714150
1543158,1282783,1715052
1543245,1282646,1715370
1543299,1282811,1715220
1543132,1282887,1716611
1542964,1280952,1716959
1542775,1279428,1718321
1542533,1281552,1718294
1541795,1282816,1718080
1541480,1282486,1717779
1541354,1281780,1717189
1540749,1281253,1716067
1540718,1281347,1715672
1540226,1282191,1715145
1539951,1283554,1714487
1539983,1286373,1713058
1539143,1287307,1712680
1538480,1290153,1710669
1538313,1290233,1708009
1538013,1289829,1706145
1538071,1287868,1704908
1537880,1283802,1704345
1537591,1282865,1703388
1537750,1281654,1704352
1537708,1280971,1703308
1537411,1280058,1701745
1537090,1279457,1699366
1537033,1278481,1693897
1536754,1276736,1691398
1536741,1271452,1689358
1536339,1270274,1688783
1537020,1272354,1688621
1536644,1270058,1688613
1536589,1265621,1687372
1536533,1264487,1685378
1536724,1262791,1683099
1536574,1261350,1681348
1536858,1259644,1680374
1536632,1258400,1678670
1536404,1257055,1678713
1536347,1255880,1678478
1536347,1255045,1678596
1536376,1254292,1679901
1536671,1253550,1680073
1536644,1252855,1679194
1536634,1251817,1678390
1536678,1251071,1678110
1536680,1249548,1678388
1536790,1250072,1678947
1536932,1250359,1680543
1536856,1246574,1680330
1537041,1245994,1680388
1537117,1245385,1679245
1537577,1244519,1679528
1536947,1243133,1679188
1536940,1240098,1678290
1537054,1235997,1678320
1537083,1230706,1678132
1536922,1225064,1679569
1536993,1219428,1681038
1536751,1214819,1682324
1536543,1210994,1684140
1536336,1207677,1684195
1536711,1205164,1684848
1536495,1203593,1685627
1536453,1202430,1687073
1536164,1201671,1688352
1536092,1200974,1689601
1535728,1200583,1691150
1536219,1196829,1693967
1535424,1196168,1695621
1535976,1196841,1696679
1535644,1197600,1697311
1535810,1198786,1698042
1535227,1199925,1696647
1535198,1201565,1696991
1535237,1203853,1697295
1535456,1205963,1699247
1535065,1207272,1699744
1535445,1206872,1701628
1535053,1205695,1702389
1535140,1203868,1705077
1535329,1201559,1705291
1535520,1199575,1706247
1535195,1198107,1705364
1535287,1197583,1705097
1535033,1198350,1704071
1534993,1199676,1706568
1534875,1201282,1706330
1534868,1204205,1706406
1534581,1204639,1705247
1535108,1204231,1706326
1534397,1205776,1704750
1534414,1207008,1704715
1534634,1209182,1704089
1534643,1210074,1703819
1534371,1214052,1702381
1534896,1215500,1699000
1534789,1212128,1697527
1535289,1210183,1695239
1535304,1208892,1694320
1535269,1209467,1693799
1535545,1210307,1694640
1535962,1210862,1693938
1535692,1211068,1695181
1535724,1210482,1694844
1535646,1209283,1695477
1535658,1206320,1693942
1535957,1196704,1694124
1536137,1194036,1692971
1536692,1196298,1693557
1536614,1197857,1692214
1536284,1199274,1691887
1536313,1200387,1692043
1535985,1201332,1693221
1535591,1203076,1693529
1535554,1204499,1692119
1535410,1204574,1692774
1534765,1204106,1692419
