GREEN,RED,IR
1745585,1261217,1195489
1745672,1261500,1197071
1745005,1261490,1197914
1744623,1260742,1197333
1743493,1260342,1195086
1742257,1259189,1193338
1741064,1257827,1189607
1740107,1256588,1186495
1739152,1255480,1183313
1738481,1254268,1181549
1737303,1253403,1179477
1736572,1252737,1178675
1735729,1252712,1178063
1735508,1252697,1177904
1735293,1252985,1178236
1735104,1253565,1179570
1734701,1254247,1181142
1734236,1255197,1182818
1733799,1256508,1184209
1733779,1257603,1184573
1732987,1258965,1185479
1732785,1260321,1186393
1732785,1261314,1186568
1732412,1262088,1187688
1732601,1263109,1188858
1732611,1263888,1187794
1732966,1264595,1187036
1732856,1265068,1186349
1732968,1266877,1185998
1732802,1267936,1185686
1733184,1268413,1184263
1733082,1268836,1184554
1733023,1268880,1185217
1732905,1268644,1185256
1732725,1268704,1185564
1732653,1268350,1185471
1732831,1268053,1185000
1731970,1267963,1186173
1731842,1268672,1187085
1731733,1269580,1186620
1731800,1270298,1186679
1731716,1270599,1187019
1731955,1270985,1186357
1731906,1271350,1186507
1731785,1273006,1186358
1731898,1272781,1187735
1732149,1273245,1189028
1732194,1273570,1190444
1732868,1273894,1191987
1732893,1274368,1193212
1732975,1275418,1195606
1732767,1275207,1197117
1733132,1276024,1198864
1732372,1276625,1198999
1733430,1277290,1200076
1733685,1277755,1200443
1733809,1278861,1200870
1734406,1278452,1200905
1734644,1278743,1202149
1733932,1278659,1202625
1734612,1279102,1201426
1734664,1279000,1202319
1734664,1279817,1200765
1734891,1279155,1199505
1735190,1279364,1197419
1735520,1279350,1195536
1734624,1279202,1193465
1735388,1279176,1192456
1736132,1279667,1191323
1736537,1279916,1190502
1735801,1279899,1191316
1736313,1279324,1189949
1734529,1274877,1190035
1733080,1269986,1190072
1730205,1265515,1190110
1729684,1263298,1188754
1729761,1263089,1187750
1729854,1263190,1186591
1729949,1263361,1185130
1729907,1264143,1183686
1729648,1264574,1182375
1729894,1265271,1178663
1730093,1265433,1176568
1730306,1265812,1174294
1731100,1266324,1172307
1730892,1267163,1169318
1730932,1267447,1165747
1730851,1268633,1162689
1731186,1269205,1160332
1731423,1270450,1157524
1731734,1270812,1155527
1732317,1272876,1151406
1732452,1272118,1149940
1731663,1270665,1150086
1732070,1270225,1150303
1732215,1270191,1149632
1731751,1269671,1150748
1731515,1269809,1151287
1730921,1270134,1152038
1731104,1270208,1151947
1731236,1270919,1151451
1731086,1271249,1150720
1731289,1272573,1151234
1731835,1273366,1150862
1732924,1274664,1151237
1733424,1275456,1151220
1733684,1276573,1152461
1734114,1276650,1153522
1734468,1277113,1153654
1734612,1277045,1156098
1734961,1277089,1158281
1734724,1277259,1159149
1735076,1277255,1159865
1735309,1277931,1158891
1735209,1277901,1157788
1736141,1278953,1156633
1736158,1279130,1155654
1734801,1277264,1154917
1732389,1272029,1154066
1729835,1267035,1153273
1729752,1265399,1151590
1729195,1264664,1149566
1728897,1263798,1148037
1728877,1263229,1146899
1728367,1263279,1146864
1728620,1264529,1146804
1728739,1266666,1146011
1729091,1269145,1146472
1729846,1271508,1145997
1730632,1273161,1146429
1730686,1273704,1145862
1731039,1273352,1145435
1730760,1273302,1144784
1730628,1272736,1145856
1730481,1272474,1146030
1730619,1271708,1148076
1729573,1271416,1150260
1729266,1271691,1152452
1728987,1272687,1155184
1729358,1274179,1157401
1729311,1276079,1160388
1729868,1277643,1162993
1730065,1278584,1165926
